,llave_salubridad,fk_municipio,fk_indicador,fk_fecha,valor_salubridad
5164,5164,25286.0,268,2018-01-12,10.64
5165,5165,25281.0,268,2018-01-12,71.45
5166,5166,25279.0,268,2018-01-12,30.15
5167,5167,25269.0,268,2018-01-12,14.36
5168,5168,25260.0,268,2018-01-12,20.25
5169,5169,25258.0,268,2018-01-12,67.75
5170,5170,25245.0,268,2018-01-12,21.32
5171,5171,25224.0,268,2018-01-12,38.65
5172,5172,25214.0,268,2018-01-12,17.83
5173,5173,25200.0,268,2018-01-12,34.58
5174,5174,25183.0,268,2018-01-12,32.87
5175,5175,25181.0,268,2018-01-12,28.85
5176,5176,25178.0,268,2018-01-12,54.14
5177,5177,25175.0,268,2018-01-12,19.87
5178,5178,25168.0,268,2018-01-12,61.37
5179,5179,25154.0,268,2018-01-12,38.31
5180,5180,25151.0,268,2018-01-12,46.3
5181,5181,25148.0,268,2018-01-12,45.74
5182,5182,25126.0,268,2018-01-12,26.45
5183,5183,25123.0,268,2018-01-12,27.58
5184,5184,25120.0,268,2018-01-12,41.05
5185,5185,25099.0,268,2018-01-12,19.26
5186,5186,25095.0,268,2018-01-12,42.35
5187,5187,25086.0,268,2018-01-12,79.66
5188,5188,25053.0,268,2018-01-12,25.76
5189,5189,25040.0,268,2018-01-12,39.77
5190,5190,25035.0,268,2018-01-12,39.42
5191,5191,25019.0,268,2018-01-12,42.21
5192,5192,25001.0,268,2018-01-12,19.8
5193,5193,25000.0,268,2018-01-12,24.97
5194,5194,25845.0,268,2018-01-12,41.02
5195,5195,25843.0,268,2018-01-12,22.11
5196,5196,25841.0,268,2018-01-12,50.09
5197,5197,25839.0,268,2018-01-12,77.72
5198,5198,25823.0,268,2018-01-12,55.22
5199,5199,25817.0,268,2018-01-12,50.69
5200,5200,25815.0,268,2018-01-12,39.6
5201,5201,25807.0,268,2018-01-12,58.09
5202,5202,25805.0,268,2018-01-12,46.29
5203,5203,25799.0,268,2018-01-12,22.96
5204,5204,25797.0,268,2018-01-12,34.17
5205,5205,25793.0,268,2018-01-12,38.98
5206,5206,25785.0,268,2018-01-12,33.02
5207,5207,25781.0,268,2018-01-12,30.64
5208,5208,25779.0,268,2018-01-12,34.73
5209,5209,25777.0,268,2018-01-12,31.37
5210,5210,25899.0,268,2018-01-12,22.26
5211,5211,27800.0,268,2018-01-12,30.31
5212,5212,27810.0,268,2018-01-12,69.52
5213,5213,27787.0,268,2018-01-12,61.43
5214,5214,27745.0,268,2018-01-12,40.65
5215,5215,27660.0,268,2018-01-12,27.18
5216,5216,27615.0,268,2018-01-12,10.77
5217,5217,27600.0,268,2018-01-12,31.62
5218,5218,27580.0,268,2018-01-12,39.23
5219,5219,27495.0,268,2018-01-12,36.52
5220,5220,27491.0,268,2018-01-12,37.76
5221,5221,27450.0,268,2018-01-12,40.41
5222,5222,27430.0,268,2018-01-12,13.29
5223,5223,27425.0,268,2018-01-12,9.19
5224,5224,27413.0,268,2018-01-12,41.48
5225,5225,27372.0,268,2018-01-12,14.17
5226,5226,27361.0,268,2018-01-12,66.87
5227,5227,27250.0,268,2018-01-12,8.0
5228,5228,27245.0,268,2018-01-12,43.03
5229,5229,27205.0,268,2018-01-12,64.79
5230,5230,27160.0,268,2018-01-12,39.31
5231,5231,27150.0,268,2018-01-12,4.31
5232,5232,27135.0,268,2018-01-12,59.48
5233,5233,27099.0,268,2018-01-12,10.13
5234,5234,27077.0,268,2018-01-12,19.83
5235,5235,27075.0,268,2018-01-12,26.51
5236,5236,27073.0,268,2018-01-12,30.59
5237,5237,27050.0,268,2018-01-12,61.9
5238,5238,27025.0,268,2018-01-12,3.0
5239,5239,27006.0,268,2018-01-12,38.68
5240,5240,27001.0,268,2018-01-12,63.23
5241,5241,27000.0,268,2018-01-12,41.47
5242,5242,41872.0,268,2018-01-12,71.47
5243,5243,41807.0,268,2018-01-12,53.53
5244,5244,41801.0,268,2018-01-12,46.47
5245,5245,41799.0,268,2018-01-12,52.67
5246,5246,41797.0,268,2018-01-12,46.45
5247,5247,41791.0,268,2018-01-12,58.39
5248,5248,41770.0,268,2018-01-12,59.82
5249,5249,41676.0,268,2018-01-12,66.32
5250,5250,41668.0,268,2018-01-12,38.69
5251,5251,44874.0,268,2018-01-12,35.6
5252,5252,44855.0,268,2018-01-12,69.1
5253,5253,44847.0,268,2018-01-12,61.4
5254,5254,44650.0,268,2018-01-12,56.99
5255,5255,44560.0,268,2018-01-12,57.37
5256,5256,44430.0,268,2018-01-12,51.83
5257,5257,44420.0,268,2018-01-12,46.88
5258,5258,44378.0,268,2018-01-12,54.36
5259,5259,44279.0,268,2018-01-12,43.72
5260,5260,44110.0,268,2018-01-12,49.51
5261,5261,44098.0,268,2018-01-12,62.9
5262,5262,44090.0,268,2018-01-12,66.15
5263,5263,44078.0,268,2018-01-12,54.23
5264,5264,44035.0,268,2018-01-12,52.11
5265,5265,44001.0,268,2018-01-12,42.09
5266,5266,44000.0,268,2018-01-12,50.43
5267,5267,41660.0,268,2018-01-12,54.45
5268,5268,41615.0,268,2018-01-12,44.83
5269,5269,41551.0,268,2018-01-12,32.5
5270,5270,41548.0,268,2018-01-12,50.73
5271,5271,41530.0,268,2018-01-12,56.4
5272,5272,41524.0,268,2018-01-12,47.93
5273,5273,41518.0,268,2018-01-12,45.48
5274,5274,41503.0,268,2018-01-12,68.17
5275,5275,41483.0,268,2018-01-12,53.17
5276,5276,41396.0,268,2018-01-12,44.83
5277,5277,41378.0,268,2018-01-12,43.89
5278,5278,41359.0,268,2018-01-12,37.28
5279,5279,41357.0,268,2018-01-12,57.61
5280,5280,41349.0,268,2018-01-12,42.14
5281,5281,41319.0,268,2018-01-12,52.72
5282,5282,41306.0,268,2018-01-12,46.17
5283,5283,41885.0,268,2018-01-12,23.55
5284,5284,41298.0,268,2018-01-12,35.24
5285,5285,41244.0,268,2018-01-12,46.45
5286,5286,41206.0,268,2018-01-12,59.45
5287,5287,41132.0,268,2018-01-12,36.74
5288,5288,41078.0,268,2018-01-12,47.01
5289,5289,41026.0,268,2018-01-12,35.35
5290,5290,41020.0,268,2018-01-12,46.29
5291,5291,41016.0,268,2018-01-12,39.54
5292,5292,41013.0,268,2018-01-12,47.66
5293,5293,41006.0,268,2018-01-12,66.88
5294,5294,41001.0,268,2018-01-12,16.62
5295,5295,41000.0,268,2018-01-12,35.64
5296,5296,47960.0,268,2018-01-12,58.64
5297,5297,47798.0,268,2018-01-12,62.55
5298,5298,47745.0,268,2018-01-12,63.78
5299,5299,47720.0,268,2018-01-12,71.5
5300,5300,47707.0,268,2018-01-12,64.18
5301,5301,47703.0,268,2018-01-12,73.32
5302,5302,47692.0,268,2018-01-12,64.15
5303,5303,47675.0,268,2018-01-12,56.54
5304,5304,47660.0,268,2018-01-12,52.28
5305,5305,47605.0,268,2018-01-12,76.73
5306,5306,47980.0,268,2018-01-12,76.53
5307,5307,47570.0,268,2018-01-12,65.39
5308,5308,47555.0,268,2018-01-12,59.57
5309,5309,47551.0,268,2018-01-12,65.66
5310,5310,47545.0,268,2018-01-12,65.21
5311,5311,47541.0,268,2018-01-12,82.77
5312,5312,47460.0,268,2018-01-12,70.91
5313,5313,47318.0,268,2018-01-12,65.52
5314,5314,47288.0,268,2018-01-12,44.57
5315,5315,47268.0,268,2018-01-12,79.49
5316,5316,47258.0,268,2018-01-12,69.75
5317,5317,47245.0,268,2018-01-12,60.52
5318,5318,47205.0,268,2018-01-12,82.87
5319,5319,47189.0,268,2018-01-12,46.21
5320,5320,47170.0,268,2018-01-12,59.0
5321,5321,47161.0,268,2018-01-12,75.17
5322,5322,47058.0,268,2018-01-12,76.26
5323,5323,47053.0,268,2018-01-12,60.62
5324,5324,47030.0,268,2018-01-12,81.69
5325,5325,47001.0,268,2018-01-12,40.75
5326,5326,47000.0,268,2018-01-12,53.98
5327,5327,50711.0,268,2018-01-12,29.45
5328,5328,50689.0,268,2018-01-12,18.62
5329,5329,50686.0,268,2018-01-12,52.49
5330,5330,50683.0,268,2018-01-12,33.82
5331,5331,50680.0,268,2018-01-12,53.39
5332,5332,50606.0,268,2018-01-12,19.7
5333,5333,50590.0,268,2018-01-12,29.38
5334,5334,50577.0,268,2018-01-12,38.03
5335,5335,50573.0,268,2018-01-12,36.65
5336,5336,50568.0,268,2018-01-12,37.49
5337,5337,50450.0,268,2018-01-12,13.03
5338,5338,50400.0,268,2018-01-12,29.34
5339,5339,50370.0,268,2018-01-12,10.63
5340,5340,50350.0,268,2018-01-12,13.65
5341,5341,50330.0,268,2018-01-12,19.34
5342,5342,50325.0,268,2018-01-12,11.97
5343,5343,50318.0,268,2018-01-12,21.66
5344,5344,50313.0,268,2018-01-12,48.13
5345,5345,50287.0,268,2018-01-12,34.38
5346,5346,50270.0,268,2018-01-12,35.67
5347,5347,50251.0,268,2018-01-12,36.97
5348,5348,50245.0,268,2018-01-12,48.6
5349,5349,50226.0,268,2018-01-12,31.01
5350,5350,50223.0,268,2018-01-12,22.7
5351,5351,50150.0,268,2018-01-12,39.43
5352,5352,50124.0,268,2018-01-12,33.96
5353,5353,50110.0,268,2018-01-12,35.12
5354,5354,50006.0,268,2018-01-12,19.75
5355,5355,50001.0,268,2018-01-12,20.03
5356,5356,50000.0,268,2018-01-12,25.09
5357,5357,52838.0,268,2018-01-12,45.76
5358,5358,52699.0,268,2018-01-12,54.98
5359,5359,52696.0,268,2018-01-12,14.36
5360,5360,52694.0,268,2018-01-12,82.31
5361,5361,52693.0,268,2018-01-12,59.92
5362,5362,52687.0,268,2018-01-12,79.69
5363,5363,52685.0,268,2018-01-12,60.81
5364,5364,52683.0,268,2018-01-12,44.28
5365,5365,52678.0,268,2018-01-12,53.6
5366,5366,52835.0,268,2018-01-12,38.67
5367,5367,52788.0,268,2018-01-12,57.18
5368,5368,52786.0,268,2018-01-12,65.91
5369,5369,52720.0,268,2018-01-12,63.48
5370,5370,52885.0,268,2018-01-12,58.87
5371,5371,52254.0,268,2018-01-12,59.44
5372,5372,52250.0,268,2018-01-12,13.13
5373,5373,52240.0,268,2018-01-12,48.42
5374,5374,52233.0,268,2018-01-12,42.91
5375,5375,52227.0,268,2018-01-12,41.42
5376,5376,52224.0,268,2018-01-12,71.18
5377,5377,52215.0,268,2018-01-12,70.45
5378,5378,52210.0,268,2018-01-12,72.26
5379,5379,52207.0,268,2018-01-12,62.47
5380,5380,52203.0,268,2018-01-12,59.18
5381,5381,52110.0,268,2018-01-12,61.77
5382,5382,52083.0,268,2018-01-12,41.58
5383,5383,52079.0,268,2018-01-12,31.48
5384,5384,52051.0,268,2018-01-12,68.11
5385,5385,52036.0,268,2018-01-12,33.26
5386,5386,52022.0,268,2018-01-12,55.24
5387,5387,52019.0,268,2018-01-12,59.12
5388,5388,52001.0,268,2018-01-12,27.4
5389,5389,52000.0,268,2018-01-12,42.56
5390,5390,52621.0,268,2018-01-12,13.25
5391,5391,52612.0,268,2018-01-12,22.35
5392,5392,52585.0,268,2018-01-12,55.99
5393,5393,52573.0,268,2018-01-12,59.13
5394,5394,52565.0,268,2018-01-12,73.51
5395,5395,52560.0,268,2018-01-12,48.44
5396,5396,52540.0,268,2018-01-12,56.32
5397,5397,52520.0,268,2018-01-12,10.98
5398,5398,52506.0,268,2018-01-12,56.3
5399,5399,52490.0,268,2018-01-12,8.69
5400,5400,52480.0,268,2018-01-12,46.17
5401,5401,52473.0,268,2018-01-12,7.46
5402,5402,52435.0,268,2018-01-12,62.73
5403,5403,52427.0,268,2018-01-12,18.65
5404,5404,52418.0,268,2018-01-12,38.77
5405,5405,52411.0,268,2018-01-12,50.45
5406,5406,52405.0,268,2018-01-12,66.19
5407,5407,52399.0,268,2018-01-12,61.75
5408,5408,52390.0,268,2018-01-12,35.15
5409,5409,52385.0,268,2018-01-12,38.86
5410,5410,52381.0,268,2018-01-12,68.9
5411,5411,52378.0,268,2018-01-12,46.68
5412,5412,52356.0,268,2018-01-12,37.3
5413,5413,52354.0,268,2018-01-12,70.89
5414,5414,52352.0,268,2018-01-12,73.12
5415,5415,52323.0,268,2018-01-12,50.26
5416,5416,52320.0,268,2018-01-12,53.28
5417,5417,52317.0,268,2018-01-12,45.98
5418,5418,52287.0,268,2018-01-12,64.87
5419,5419,52260.0,268,2018-01-12,45.45
5420,5420,52258.0,268,2018-01-12,80.07
5421,5421,52256.0,268,2018-01-12,74.38
5422,5422,54871.0,268,2018-01-12,57.76
5423,5423,54874.0,268,2018-01-12,34.55
5424,5424,54820.0,268,2018-01-12,44.16
5425,5425,54810.0,268,2018-01-12,28.31
5426,5426,54800.0,268,2018-01-12,65.27
5427,5427,54743.0,268,2018-01-12,74.82
5428,5428,54720.0,268,2018-01-12,40.98
5429,5429,54680.0,268,2018-01-12,51.46
5430,5430,54673.0,268,2018-01-12,64.61
5431,5431,54670.0,268,2018-01-12,65.63
5432,5432,54660.0,268,2018-01-12,52.85
5433,5433,54599.0,268,2018-01-12,51.64
5434,5434,54553.0,268,2018-01-12,31.15
5435,5435,54520.0,268,2018-01-12,67.88
5436,5436,54518.0,268,2018-01-12,18.9
5437,5437,54498.0,268,2018-01-12,26.65
5438,5438,54480.0,268,2018-01-12,72.07
5439,5439,54418.0,268,2018-01-12,49.12
5440,5440,54405.0,268,2018-01-12,23.13
5441,5441,54398.0,268,2018-01-12,80.45
5442,5442,54385.0,268,2018-01-12,65.93
5443,5443,54377.0,268,2018-01-12,47.85
5444,5444,54347.0,268,2018-01-12,62.88
5445,5445,54344.0,268,2018-01-12,75.27
5446,5446,54313.0,268,2018-01-12,51.5
5447,5447,54261.0,268,2018-01-12,42.57
5448,5448,54250.0,268,2018-01-12,40.0
5449,5449,54245.0,268,2018-01-12,67.03
5450,5450,54239.0,268,2018-01-12,53.25
5451,5451,54223.0,268,2018-01-12,82.46
5452,5452,54206.0,268,2018-01-12,58.58
5453,5453,54174.0,268,2018-01-12,54.86
5454,5454,54172.0,268,2018-01-12,37.19
5455,5455,54128.0,268,2018-01-12,74.03
5456,5456,54125.0,268,2018-01-12,71.65
5457,5457,54109.0,268,2018-01-12,86.71
5458,5458,54099.0,268,2018-01-12,54.77
5459,5459,54051.0,268,2018-01-12,67.53
5460,5460,54003.0,268,2018-01-12,49.02
5461,5461,54001.0,268,2018-01-12,24.74
5462,5462,54000.0,268,2018-01-12,32.87
5463,5463,68872.0,268,2018-01-12,31.64
5464,5464,68867.0,268,2018-01-12,59.27
5465,5465,68895.0,268,2018-01-12,33.4
5466,5466,68773.0,268,2018-01-12,56.36
5467,5467,68770.0,268,2018-01-12,60.17
5468,5468,68755.0,268,2018-01-12,16.24
5469,5469,68745.0,268,2018-01-12,32.77
5470,5470,68720.0,268,2018-01-12,45.92
5471,5471,68705.0,268,2018-01-12,78.93
5472,5472,68689.0,268,2018-01-12,33.34
5473,5473,68686.0,268,2018-01-12,42.44
5474,5474,68684.0,268,2018-01-12,70.12
5475,5475,68682.0,268,2018-01-12,60.75
5476,5476,68679.0,268,2018-01-12,15.21
5477,5477,68673.0,268,2018-01-12,77.79
5478,5478,68669.0,268,2018-01-12,54.21
5479,5479,68655.0,268,2018-01-12,28.75
5480,5480,68615.0,268,2018-01-12,53.54
5481,5481,68575.0,268,2018-01-12,42.58
5482,5482,68861.0,268,2018-01-12,30.92
5483,5483,68855.0,268,2018-01-12,46.39
5484,5484,68820.0,268,2018-01-12,77.52
5485,5485,68780.0,268,2018-01-12,77.19
5486,5486,68573.0,268,2018-01-12,37.68
5487,5487,68572.0,268,2018-01-12,35.04
5488,5488,68549.0,268,2018-01-12,40.5
5489,5489,68547.0,268,2018-01-12,23.92
5490,5490,68533.0,268,2018-01-12,41.01
5491,5491,68524.0,268,2018-01-12,36.72
5492,5492,68522.0,268,2018-01-12,32.29
5493,5493,68502.0,268,2018-01-12,73.72
5494,5494,68500.0,268,2018-01-12,38.15
5495,5495,68498.0,268,2018-01-12,39.34
5496,5496,68468.0,268,2018-01-12,89.16
5497,5497,68464.0,268,2018-01-12,53.31
5498,5498,68444.0,268,2018-01-12,57.39
5499,5499,68432.0,268,2018-01-12,23.83
5500,5500,68425.0,268,2018-01-12,78.54
5501,5501,68418.0,268,2018-01-12,69.71
5502,5502,68406.0,268,2018-01-12,29.62
5503,5503,68397.0,268,2018-01-12,31.79
5504,5504,68385.0,268,2018-01-12,42.96
5505,5505,68377.0,268,2018-01-12,30.37
5506,5506,68370.0,268,2018-01-12,74.55
5507,5507,68368.0,268,2018-01-12,40.75
5508,5508,68344.0,268,2018-01-12,46.67
5509,5509,68327.0,268,2018-01-12,29.51
5510,5510,68324.0,268,2018-01-12,54.97
5511,5511,68322.0,268,2018-01-12,34.41
5512,5512,68320.0,268,2018-01-12,53.03
5513,5513,68318.0,268,2018-01-12,59.14
5514,5514,68307.0,268,2018-01-12,25.51
5515,5515,68298.0,268,2018-01-12,57.59
5516,5516,68296.0,268,2018-01-12,55.66
5517,5517,68276.0,268,2018-01-12,12.31
5518,5518,68271.0,268,2018-01-12,30.21
5519,5519,68266.0,268,2018-01-12,59.59
5520,5520,68264.0,268,2018-01-12,46.5
5521,5521,68255.0,268,2018-01-12,45.64
5522,5522,68250.0,268,2018-01-12,44.37
5523,5523,68245.0,268,2018-01-12,54.87
5524,5524,68235.0,268,2018-01-12,30.77
5525,5525,68229.0,268,2018-01-12,39.22
5526,5526,68217.0,268,2018-01-12,64.1
5527,5527,68211.0,268,2018-01-12,28.72
5528,5528,68209.0,268,2018-01-12,50.58
5529,5529,68207.0,268,2018-01-12,49.13
5530,5530,68190.0,268,2018-01-12,28.99
5531,5531,68179.0,268,2018-01-12,41.26
5532,5532,68176.0,268,2018-01-12,45.13
5533,5533,68169.0,268,2018-01-12,55.22
5534,5534,68167.0,268,2018-01-12,27.91
5535,5535,68162.0,268,2018-01-12,51.8
5536,5536,68160.0,268,2018-01-12,37.35
5537,5537,68152.0,268,2018-01-12,78.76
5538,5538,68147.0,268,2018-01-12,43.61
5539,5539,68132.0,268,2018-01-12,53.83
5540,5540,68121.0,268,2018-01-12,46.11
5541,5541,68101.0,268,2018-01-12,33.42
5542,5542,68092.0,268,2018-01-12,49.12
5543,5543,68081.0,268,2018-01-12,27.76
5544,5544,68079.0,268,2018-01-12,40.47
5545,5545,68077.0,268,2018-01-12,23.43
5546,5546,68051.0,268,2018-01-12,64.67
5547,5547,68020.0,268,2018-01-12,33.98
5548,5548,68013.0,268,2018-01-12,35.11
5549,5549,68001.0,268,2018-01-12,14.5
5550,5550,68000.0,268,2018-01-12,25.45
5551,5551,63594.0,268,2018-01-12,17.24
5552,5552,63548.0,268,2018-01-12,36.17
5553,5553,63212.0,268,2018-01-12,24.77
5554,5554,63190.0,268,2018-01-12,20.88
5555,5555,63130.0,268,2018-01-12,24.36
5556,5556,63111.0,268,2018-01-12,31.94
5557,5557,63001.0,268,2018-01-12,9.81
5558,5558,63000.0,268,2018-01-12,15.1
5559,5559,63690.0,268,2018-01-12,27.77
5560,5560,63470.0,268,2018-01-12,18.5
5561,5561,63401.0,268,2018-01-12,16.57
5562,5562,63302.0,268,2018-01-12,35.19
5563,5563,63272.0,268,2018-01-12,14.95
5564,5564,66687.0,268,2018-01-12,40.39
5565,5565,66682.0,268,2018-01-12,18.27
5566,5566,66594.0,268,2018-01-12,46.89
5567,5567,66572.0,268,2018-01-12,33.85
5568,5568,66456.0,268,2018-01-12,30.42
5569,5569,66440.0,268,2018-01-12,33.43
5570,5570,66400.0,268,2018-01-12,13.46
5571,5571,66383.0,268,2018-01-12,40.36
5572,5572,66318.0,268,2018-01-12,54.05
5573,5573,66170.0,268,2018-01-12,11.07
5574,5574,66088.0,268,2018-01-12,35.77
5575,5575,66075.0,268,2018-01-12,40.1
5576,5576,66045.0,268,2018-01-12,35.9
5577,5577,66001.0,268,2018-01-12,17.28
5578,5578,66000.0,268,2018-01-12,19.12
5579,5579,73870.0,268,2018-01-12,29.85
5580,5580,73861.0,268,2018-01-12,32.57
5581,5581,73873.0,268,2018-01-12,42.31
5582,5582,73854.0,268,2018-01-12,58.79
5583,5583,73770.0,268,2018-01-12,37.7
5584,5584,73686.0,268,2018-01-12,29.6
5585,5585,73678.0,268,2018-01-12,62.81
5586,5586,73675.0,268,2018-01-12,52.4
5587,5587,73671.0,268,2018-01-12,51.41
5588,5588,73624.0,268,2018-01-12,48.76
5589,5589,73622.0,268,2018-01-12,18.83
5590,5590,73616.0,268,2018-01-12,60.39
5591,5591,73585.0,268,2018-01-12,39.54
5592,5592,73563.0,268,2018-01-12,40.38
5593,5593,73555.0,268,2018-01-12,43.08
5594,5594,73547.0,268,2018-01-12,42.13
5595,5595,73520.0,268,2018-01-12,27.55
5596,5596,73504.0,268,2018-01-12,57.75
5597,5597,73483.0,268,2018-01-12,52.5
5598,5598,73461.0,268,2018-01-12,29.43
5599,5599,73449.0,268,2018-01-12,27.71
5600,5600,73443.0,268,2018-01-12,22.29
5601,5601,73411.0,268,2018-01-12,21.98
5602,5602,73408.0,268,2018-01-12,28.25
5603,5603,73352.0,268,2018-01-12,42.23
5604,5604,73349.0,268,2018-01-12,20.2
5605,5605,73347.0,268,2018-01-12,45.45
5606,5606,73319.0,268,2018-01-12,42.82
5607,5607,73283.0,268,2018-01-12,27.56
5608,5608,73275.0,268,2018-01-12,22.13
5609,5609,73270.0,268,2018-01-12,26.68
5610,5610,73268.0,268,2018-01-12,27.46
5611,5611,73236.0,268,2018-01-12,47.66
5612,5612,73226.0,268,2018-01-12,58.27
5613,5613,73217.0,268,2018-01-12,78.94
5614,5614,73200.0,268,2018-01-12,58.02
5615,5615,73168.0,268,2018-01-12,41.45
5616,5616,73152.0,268,2018-01-12,27.27
5617,5617,73148.0,268,2018-01-12,22.59
5618,5618,73124.0,268,2018-01-12,43.96
5619,5619,73067.0,268,2018-01-12,71.42
5620,5620,73055.0,268,2018-01-12,28.49
5621,5621,73043.0,268,2018-01-12,51.61
5622,5622,73030.0,268,2018-01-12,32.42
5623,5623,73026.0,268,2018-01-12,49.76
5624,5624,73024.0,268,2018-01-12,45.48
5625,5625,73001.0,268,2018-01-12,15.27
5626,5626,73000.0,268,2018-01-12,28.92
5627,5627,76892.0,268,2018-01-12,19.36
5628,5628,76895.0,268,2018-01-12,28.4
5629,5629,76890.0,268,2018-01-12,37.63
5630,5630,76869.0,268,2018-01-12,26.67
5631,5631,76863.0,268,2018-01-12,36.42
5632,5632,76845.0,268,2018-01-12,26.08
5633,5633,76834.0,268,2018-01-12,17.63
5634,5634,76828.0,268,2018-01-12,43.18
5635,5635,76823.0,268,2018-01-12,34.03
5636,5636,76736.0,268,2018-01-12,22.64
5637,5637,76670.0,268,2018-01-12,45.78
5638,5638,76622.0,268,2018-01-12,25.12
5639,5639,76616.0,268,2018-01-12,45.27
5640,5640,76606.0,268,2018-01-12,20.98
5641,5641,76563.0,268,2018-01-12,22.24
5642,5642,76520.0,268,2018-01-12,24.47
5643,5643,76497.0,268,2018-01-12,33.79
5644,5644,76403.0,268,2018-01-12,30.46
5645,5645,76400.0,268,2018-01-12,22.73
5646,5646,76377.0,268,2018-01-12,43.45
5647,5647,76364.0,268,2018-01-12,23.5
5648,5648,76318.0,268,2018-01-12,38.85
5649,5649,76306.0,268,2018-01-12,36.56
5650,5650,76275.0,268,2018-01-12,30.46
5651,5651,76250.0,268,2018-01-12,26.23
5652,5652,76248.0,268,2018-01-12,36.97
5653,5653,76246.0,268,2018-01-12,41.91
5654,5654,76243.0,268,2018-01-12,54.25
5655,5655,76233.0,268,2018-01-12,42.51
5656,5656,76147.0,268,2018-01-12,10.59
5657,5657,76130.0,268,2018-01-12,69.05
5658,5658,76126.0,268,2018-01-12,20.61
5659,5659,76122.0,268,2018-01-12,20.62
5660,5660,76113.0,268,2018-01-12,38.09
5661,5661,76111.0,268,2018-01-12,16.78
5662,5662,76109.0,268,2018-01-12,28.88
5663,5663,76100.0,268,2018-01-12,52.37
5664,5664,76054.0,268,2018-01-12,41.34
5665,5665,76041.0,268,2018-01-12,40.27
5666,5666,76036.0,268,2018-01-12,19.63
5667,5667,76020.0,268,2018-01-12,18.66
5668,5668,76001.0,268,2018-01-12,12.13
5669,5669,76000.0,268,2018-01-12,19.83
5670,5670,85430.0,268,2018-01-12,41.27
5671,5671,85440.0,268,2018-01-12,29.72
5672,5672,85410.0,268,2018-01-12,27.18
5673,5673,85400.0,268,2018-01-12,63.9
5674,5674,85325.0,268,2018-01-12,36.2
5675,5675,85315.0,268,2018-01-12,17.9
5676,5676,85300.0,268,2018-01-12,39.09
5677,5677,85279.0,268,2018-01-12,48.98
5678,5678,85263.0,268,2018-01-12,42.32
5679,5679,85250.0,268,2018-01-12,36.63
5680,5680,85230.0,268,2018-01-12,28.0
5681,5681,85225.0,268,2018-01-12,55.78
5682,5682,85162.0,268,2018-01-12,27.31
5683,5683,85139.0,268,2018-01-12,41.43
5684,5684,85136.0,268,2018-01-12,46.23
5685,5685,85125.0,268,2018-01-12,48.78
5686,5686,85015.0,268,2018-01-12,30.52
5687,5687,85010.0,268,2018-01-12,26.82
5688,5688,85001.0,268,2018-01-12,25.9
5689,5689,85000.0,268,2018-01-12,31.13
5690,5690,81736.0,268,2018-01-12,22.65
5691,5691,81591.0,268,2018-01-12,43.01
5692,5692,81300.0,268,2018-01-12,24.1
5693,5693,81794.0,268,2018-01-12,24.17
5694,5694,81220.0,268,2018-01-12,47.52
5695,5695,81065.0,268,2018-01-12,24.83
5696,5696,81001.0,268,2018-01-12,24.35
5697,5697,81000.0,268,2018-01-12,24.67
5698,5698,86865.0,268,2018-01-12,38.57
5699,5699,86760.0,268,2018-01-12,33.9
5700,5700,86757.0,268,2018-01-12,37.51
5701,5701,86755.0,268,2018-01-12,24.23
5702,5702,86749.0,268,2018-01-12,19.43
5703,5703,86573.0,268,2018-01-12,11.04
5704,5704,86571.0,268,2018-01-12,12.27
5705,5705,86569.0,268,2018-01-12,18.96
5706,5706,86568.0,268,2018-01-12,48.48
5707,5707,86320.0,268,2018-01-12,17.81
5708,5708,86219.0,268,2018-01-12,36.81
5709,5709,86001.0,268,2018-01-12,25.42
5710,5710,86000.0,268,2018-01-12,28.81
5711,5711,86885.0,268,2018-01-12,21.61
5712,5712,88564.0,268,2018-01-12,60.55
5713,5713,88000.0,268,2018-01-12,79.22
5714,5714,95200.0,268,2018-01-12,7.24
5715,5715,95025.0,268,2018-01-12,14.21
5716,5716,95015.0,268,2018-01-12,9.59
5717,5717,95001.0,268,2018-01-12,36.77
5718,5718,95000.0,268,2018-01-12,28.03
5719,5719,91001.0,268,2018-01-12,35.29
5720,5720,91540.0,268,2018-01-12,9.22
5721,5721,91000.0,268,2018-01-12,27.13
5722,5722,94001.0,268,2018-01-12,42.22
5723,5723,94000.0,268,2018-01-12,38.27
5724,5724,99624.0,268,2018-01-12,75.89
5725,5725,99524.0,268,2018-01-12,65.03
5726,5726,99001.0,268,2018-01-12,71.14
5727,5727,99773.0,268,2018-01-12,19.93
5728,5728,99000.0,268,2018-01-12,50.27
5729,5729,97666.0,268,2018-01-12,1.6
5730,5730,97161.0,268,2018-01-12,2.99
5731,5731,97001.0,268,2018-01-12,8.5
5732,5732,97000.0,268,2018-01-12,7.54
5733,5733,5893.0,269,2018-01-12,37.82
5734,5734,5890.0,269,2018-01-12,7.45
5735,5735,5858.0,269,2018-01-12,15.66
5736,5736,5856.0,269,2018-01-12,1.85
5737,5737,5854.0,269,2018-01-12,21.74
5738,5738,5847.0,269,2018-01-12,18.51
5739,5739,5842.0,269,2018-01-12,12.38
5740,5740,5837.0,269,2018-01-12,38.63
5741,5741,5819.0,269,2018-01-12,4.93
5742,5742,5809.0,269,2018-01-12,1.26
5743,5743,5887.0,269,2018-01-12,3.15
5744,5744,5885.0,269,2018-01-12,16.92
